Filename,MG94_AIC,FA1_AIC,SynREVCodon_AIC
FBgn0030880,7397.347874861933,7399.3893199233225,7451.819137376591
FBgn0030437,9001.008564402844,9002.796086798999,9029.25734735924
FBgn0034595,3463.591919796953,3465.651689390997,3531.731054356231
FBgn0029947,3892.229255011054,3889.477866089915,3956.23143062839
FBgn0020270,12543.04247579839,12544.63954035016,12562.10104781196
FBgn0261703,10868.13751916809,10869.55445710128,10928.6851044453
FBgn0028708,4979.301712776142,4980.020846143127,5002.958140311145
FBgn0033542,9306.563239611049,9305.319381870697,9368.371965684151
FBgn0034446,3636.551167469217,3636.174487471966,3696.510295456725
FBgn0051021,12572.35381146072,12572.5653719449,12610.75980825739
FBgn0033785,10249.90514850622,10249.39344723006,10286.26467190845
FBgn0051388,9692.004635732306,9692.296959471709,9737.0557336635
FBgn0260499,1811.114198633009,1812.576722584143,1901.78816337495
FBgn0259101,11597.66384854766,11599.408497873539,11615.91866033561
FBgn0030669,3353.283656292717,3352.21559852103,3416.44195153824
FBgn0031217,7957.671181000102,7959.552646543752,7998.066926707083
FBgn0259714,5150.831579761118,5152.814097775364,5214.326487480666
FBgn0030883,3627.779410267574,3628.401928335748,3674.159893935708
FBgn0010747,8440.904167092827,8441.135753256103,8449.120661142082
FBgn0023528,5529.547029837649,5531.476136369944,5568.847576655248
FBgn0036363,8490.879253376188,8492.515060449534,8513.888291526979
FBgn0031111,4098.925773795438,4100.009487149059,4132.623502928024
FBgn0003174,20845.96269217281,20847.12043249732,20875.80119095545
FBgn0035800,20634.13766055273,20635.6803809011,20664.98530727566
FBgn0025336,8814.759309302332,8816.761546413985,8868.201788482891
FBgn0028871,4426.758289897951,4428.795063069527,4477.076495097929
FBgn0036688,13268.71097333257,13267.09713024948,13298.10176402872
FBgn0031018,5540.370895643662,5542.317512981691,5620.164582438075
FBgn0029718,3527.822156537846,3528.936341611113,3583.650970781008
FBgn0034501,9555.40799610073,9557.129427778891,9582.718393254016
FBgn0005536,19506.52527980617,19508.08018921699,19534.85086230983
FBgn0262962,2384.104122367165,2386.222281225248,2474.215521231463
FBgn0003256,4164.385723927365,4163.966277560774,4224.987135867754
FBgn0019932,7271.027141624934,7266.404944211507,7303.982711816635
FBgn0000490,5671.85910615403,5671.012996725901,5725.107242045788
FBgn0260953,10341.08391956632,10342.70620946589,10390.3170861081
FBgn0039428,2560.982794992402,2562.14097877665,2644.849595531311
FBgn0031765,9839.68350755314,9839.52443919849,9886.808919960124
FBgn0024913,21284.85368211311,21286.5103038774,21333.09650661317
FBgn0038833,3822.44251493717,3824.496402743336,3877.817070616886
FBgn0029147,16112.46318613992,16114.43338370164,16097.88178190991
FBgn0000045,5779.392485192592,5780.505268841915,5787.290613629017
FBgn0053554,44144.39015572135,44146.3270178413,44208.79368026571
FBgn0035414,9244.340115704656,9244.197858650256,9323.324325119876
FBgn0028292,10238.77151050659,10240.69531608681,10267.33995316307
FBgn0025360,6161.91853798094,6160.469451363225,6211.077644414087
FBgn0038223,20980.13574313687,20976.00147385331,21026.71717643578
FBgn0052639,4681.134223431965,4679.632244751607,4712.804608611096
FBgn0266284,12041.84103711263,12041.66485859177,12053.74195175989
FBgn0028399,4457.115247229803,4457.89664300619,4523.278242968432
FBgn0027087,8952.234665506172,8951.678572321058,9009.217531292346
FBgn0032949,8105.044224864148,8107.083716323536,8132.616879820668
FBgn0260755,7722.770950936531,7723.491137744302,7782.769500312135
FBgn0033136,4881.327196696483,4882.087638688776,4935.658117700734
FBgn0086444,15147.16215271,15148.15073933936,15158.78716736305
FBgn0038179,5615.031507151208,5615.948582968282,5665.582473437187
FBgn0037753,9196.606162486538,9198.191804677484,9187.817206165357
FBgn0034985,16512.06150338112,16513.87234218229,16520.81845855581
FBgn0001079,15593.25493212351,15595.25040638685,15585.53425312114
FBgn0038706,7797.55796472266,7798.607736695193,7786.511591496606
FBgn0026063,14904.43470503581,14904.45784346232,14943.04745594868
FBgn0031651,4479.474513981717,4481.516460596837,4521.022516139134
FBgn0261997,1585.869102802865,1583.761556588113,1698.472700732718
FBgn0014869,3599.421861682234,3600.787490405633,3609.620602238675
FBgn0031490,17249.66407970605,17249.03016818286,17305.0602195546
FBgn0287630,14910.71454420208,14912.52364532323,14949.25863074951
FBgn0039224,9390.845300669587,9392.87326096486,9420.690710516776
FBgn0037350,2296.422224058699,2296.173327319822,2371.361800133341
FBgn0262716,6266.947676291016,6267.79561226502,6319.114648387262
FBgn0038356,3135.730283439852,3136.399931246106,3203.825132098137
FBgn0037391,9489.588366054048,9485.276409746488,9526.392062035426
FBgn0038462,5479.576543978756,5481.579173149275,5543.196757880051
FBgn0051323,3076.041790728969,3077.764751737624,3122.830391546596
FBgn0033993,11817.8006453692,11816.69583408031,11862.44000033777
FBgn0034418,11505.99978642193,11507.8044687491,11517.50416396581
FBgn0083970,2541.910081479273,2543.954688109294,2616.128848693961
FBgn0004606,11321.00459442357,11322.47336088012,11367.36314596952
FBgn0022786,16320.51154812676,16318.38605206843,16385.44441048053
FBgn0262576,1806.309056266481,1808.375690253083,1921.819504799955
FBgn0020379,13883.69781111166,13885.32271369906,13855.70312060475
FBgn0036250,9523.361785112043,9525.346586091804,9561.797157592386
FBgn0040096,4223.96701783715,4221.319643781566,4282.150246708303
FBgn0029992,21999.37098221093,22000.73615501683,21997.54171967275
FBgn0052755,8220.679560970711,8222.494020871098,8265.210909744465
FBgn0002121,11282.78677784847,11283.96923547724,11343.11076571946
FBgn0039827,16453.49387964057,16455.11411078137,16485.55140041797
FBgn0085219,3351.3370801195,3351.622000834346,3427.034849282515
FBgn0035947,11139.84873845062,11141.48354321178,11107.16162565966
FBgn0011236,9546.6992601423,9547.8567389604,9566.689648728729
FBgn0030048,2647.44687438253,2649.475257594179,2723.323387671567
FBgn0029976,10667.28110750748,10669.29590508089,10706.72625501013
FBgn0031407,3518.849647823293,3518.863718955738,3564.570930961944
FBgn0264741,4714.710681214416,4716.787254005237,4775.562900024307
FBgn0040028,8280.868765489922,8281.873927156657,8320.460667206675
FBgn0050343,2441.200138466645,2436.892536546789,2536.505650156038
FBgn0031078,27371.5900991816,27373.59903546431,27321.44065596451
FBgn0035888,15321.98856372698,15323.8995954869,15355.69817087894
FBgn0261437,3905.287195161265,3906.489110420449,3973.046986708694
FBgn0026869,35071.05706876772,35071.68479590231,35131.65641479017
FBgn0053120,15314.27759515618,15316.16905708197,15334.77200788299
FBgn0051454,12240.1506941042,12236.88075900644,12269.27411387793
FBgn0030617,14917.4646339083,14916.01239660826,14880.74614100789
FBgn0266083,39312.45107743039,39312.89841436808,39321.17969901631
FBgn0003278,23575.11152059593,23574.87303519819,23566.98582946637
FBgn0264307,8560.364790884745,8559.235159683913,8575.678649909596
FBgn0285950,2404.596388996335,2400.827101773026,2457.271517820782
FBgn0051926,12981.35937035313,12979.30031925778,12987.87328292589
FBgn0038808,1912.132532802112,1912.606306021155,1984.573949620699
FBgn0017579,1912.624825180299,1911.217612547503,1981.346031528122
FBgn0043364,7194.764977644465,7194.763691075654,7265.446642589851
FBgn0283478,7614.231050072232,7616.048753101257,7644.762748371224
FBgn0033437,6088.930782163449,6090.927073549677,6136.785252432439
FBgn0039611,18282.73048087049,18278.99278571858,18316.74678013987
FBgn0031881,6927.964104163335,6929.787218674418,6995.118564507029
FBgn0259927,11952.92678426576,11953.33634751208,12005.88514979148
FBgn0250834,3131.937656966289,3126.795359950573,3204.570493570071
FBgn0263031,2380.348934375573,2374.436895186392,2432.240234851194
FBgn0032231,6345.430025909321,6345.982222873175,6401.725400366426
FBgn0036733,7802.315603384807,7804.339776274976,7871.781347224473
FBgn0032840,5853.264461693312,5851.78024233476,5881.737290070902
FBgn0004368,29994.52032366792,29995.76558151016,29972.74651106689
FBgn0259099,15624.69878404302,15626.59709774786,15646.09601241552
FBgn0041233,11488.73623977997,11488.4867860121,11536.82898080263
FBgn0037850,7002.873799081898,7004.917730276386,7035.808249425101
FBgn0025185,13063.36993534265,13063.37641385505,13083.34336281996
FBgn0051189,6993.089380793977,6991.147900975671,7040.063754984551
FBgn0260713,1985.698289750697,1987.674525022303,2070.40054741627
FBgn0033635,3819.437668392075,3821.438832103045,3864.852086546672
FBgn0030040,5386.310680321354,5387.487919124087,5418.510464629397
FBgn0038621,8439.630307976646,8441.041362836922,8432.847575837011
FBgn0034246,28595.43911410443,28597.23589705433,28605.53358481166
FBgn0260798,6795.319475528587,6796.200006177294,6857.839385720201
FBgn0030495,5594.072738208949,5595.600343404672,5655.395061545703
FBgn0034579,2844.136058031323,2845.889874359654,2898.955659739548
FBgn0260789,29733.51569578522,29735.25343853225,29770.15591466236
FBgn0033781,3262.157382542393,3264.213297575429,3319.702615269658
FBgn0029853,3938.209229466373,3939.316721004822,3997.051988777735
FBgn0038862,18615.45885849238,18617.08021850024,18635.10058619234
FBgn0001228,2770.422741370761,2769.484052902269,2804.606491318048
FBgn0040512,2181.77791353485,2183.649987727583,2261.641636080186
FBgn0039589,10153.51841193143,10152.54650336639,10186.98190112309
FBgn0036337,5611.098579137889,5611.990137314694,5645.157552430985
FBgn0000307,35639.59112614795,35640.24561297934,35700.55532693103
FBgn0033353,2956.640027692487,2957.295498418386,3047.065562207229
FBgn0030108,8399.392980030845,8400.82638047405,8420.496233702303
FBgn0034456,5941.737057490265,5943.711026083461,5979.867295693746
FBgn0022213,17462.9411828263,17464.9421751276,17512.13439118855
FBgn0010470,3258.47094950885,3259.85691465526,3328.771592460209
FBgn0015586,5812.133593255872,5812.071133726443,5844.021006364977
FBgn0032891,16890.35351302299,16892.34018723631,16949.6174350485
FBgn0262732,2530.274972184348,2530.286936503974,2579.672776884764
FBgn0051068,21902.24795957734,21902.32667551925,21916.73195893718
FBgn0032706,10001.724039175,10003.69857614504,10053.67408394242
FBgn0028683,2101.971958740783,2104.05446212477,2175.487049482585
FBgn0262364,4931.831605342339,4933.738409327713,4999.894242274297
FBgn0038504,10637.65943627721,10639.0076979824,10698.57606248017
FBgn0031493,14307.1562516991,14304.39574491489,14329.19670364273
FBgn0031799,18663.20045125694,18665.18874250495,18694.85059342954
FBgn0037255,9203.410846193836,9202.412313891378,9237.138701137272
FBgn0031080,3803.241910983668,3803.270604116085,3860.043918095957
FBgn0033190,15374.06168262517,15375.7733204894,15374.58606254026
FBgn0035008,7214.031178723486,7216.0068673610695,7255.265667158601
FBgn0086895,22981.21415944857,22983.15381071118,23025.18561376746
FBgn0031430,5996.516524276793,5997.940190463662,6007.930777556032
FBgn0005613,13915.30220771477,13914.38277271137,13930.78994978503
FBgn0033491,17299.66151936298,17301.5832475255,17344.62974277738
FBgn0264090,9528.39107726852,9527.99051091345,9558.24492764065
FBgn0034363,3131.277225858418,3132.597846996396,3189.48539687552
FBgn0033651,16256.30445159277,16256.46520977562,16296.93048040845
FBgn0261436,8902.763519186406,8904.363620572187,8950.038735862365
FBgn0034493,29045.54930404269,29045.80805131543,29036.91259546714
FBgn0037068,2985.704180295547,2987.778507636443,3045.200276147508
FBgn0037610,7797.524431208705,7799.269647170484,7856.628732948534
FBgn0028913,3996.761556137126,3998.198242049407,4033.132713628108
FBgn0040337,9903.264693999748,9905.135990336605,9930.378039426672
FBgn0035941,8865.412984309638,8866.22241851812,8846.392605485224
FBgn0038499,13222.51824785283,13224.3597197048,13244.33012182997
FBgn0034494,12658.77549873177,12660.28815620551,12671.6351505168
FBgn0030519,1368.25674030703,1369.974248768624,1450.59047296721
FBgn0000808,9413.84120414196,9415.798132456548,9459.654338431164
FBgn0030800,7420.124605299674,7418.396909380019,7444.471391109943
FBgn0036142,12617.09661800123,12618.71532750196,12648.53040337296
FBgn0031940,1985.460065266368,1986.774496141486,2066.448679007985
FBgn0052988,8209.63787606993,8205.34925008723,8241.545368342131
FBgn0000629,14538.16803497613,14538.39704512542,14572.09138968042
FBgn0030237,1967.209043285167,1968.768920984902,2030.802973644342
FBgn0037553,14608.82570675484,14607.47223217624,14635.21926876031
FBgn0038211,8547.746062291031,8549.762238508198,8577.92607446832
FBgn0025573,5603.692788304552,5605.031648027484,5652.188355420788
FBgn0261830,3422.444877343766,3424.445914511327,3506.960873167309
FBgn0030239,3370.693957977794,3371.596632882075,3429.186200256388
FBgn0037019,6750.674929257913,6752.115168789594,6788.326863186127
FBgn0026174,3053.126581485089,3052.363341344714,3114.836144437404
FBgn0035955,9117.455840972489,9119.49602424328,9165.492988300122
FBgn0035166,10912.14930657198,10913.27591527352,10928.33600378315
FBgn0085246,3417.918287561733,3418.27853948595,3468.749807393674
FBgn0038244,27886.89841806581,27888.68878505669,27869.84779022403
FBgn0052319,4441.198509092433,4443.238523962361,4518.441104022505
FBgn0030748,9094.8295210033,9096.307124390332,9102.47067458882
FBgn0020644,2485.419431397046,2487.496395647517,2563.115932260162
FBgn0033392,15135.69966695255,15137.71732836416,15149.70191821628
FBgn0041780,9977.03461582726,9978.502284838063,10013.73571946782
FBgn0039149,2809.344512385334,2811.117334450029,2863.990313637244
FBgn0029857,5254.868054213228,5252.809749282449,5314.43859483299
FBgn0039427,2395.17060124387,2397.200664832508,2444.417250853815
FBgn0028868,9457.702291197187,9459.73159603335,9463.053462383465
FBgn0001090,4776.994652504375,4778.958690737535,4835.899381772027
FBgn0037129,5990.745181767159,5989.634352252299,6034.607085918517
FBgn0043550,8648.296042244441,8650.258790081933,8703.26327029224
FBgn0004654,8293.834828018375,8295.814640465414,8265.5653912064
FBgn0023522,7282.496141485221,7283.020427710841,7337.570507369142
FBgn0263600,21259.1447533242,21260.84782870816,21211.03594612343
FBgn0036821,11231.02244930053,11232.13846202371,11250.76656363445
FBgn0032656,6481.952364520757,6483.981453855158,6562.964358366244
FBgn0039790,5723.432835115406,5724.910971390518,5764.243442403523
FBgn0046114,5629.505606860443,5626.938561465055,5647.992577930539
FBgn0032034,6790.256124157396,6792.178657118943,6831.597195436774
FBgn0030576,10929.95958359238,10931.33563009636,10956.54858205095
FBgn0032481,42108.49281408488,42110.0717901864,42097.38552247181
FBgn0032350,5105.366887242866,5107.208853093091,5152.448798599349
FBgn0039462,9096.929702914247,9098.78622445691,9160.669199459906
FBgn0026179,19940.13351844167,19934.80036456055,19949.34814443249
FBgn0265102,22728.09493773401,22729.83863609988,22774.98409408019
FBgn0038680,14052.27138116475,14053.72376005492,14094.07996366198
FBgn0027330,19057.59161624008,19056.0182004384,19032.48177120086
FBgn0032253,17402.84440750198,17404.50300101165,17431.72851156579
FBgn0038765,9337.528052970749,9336.10210357896,9349.070200696837
FBgn0261862,14065.66619949612,14067.52607535811,14094.62194363916
FBgn0028572,7619.889412225742,7621.263576062338,7696.502769378556
FBgn0004901,10476.47291770152,10478.26765916123,10508.03801954649
FBgn0016976,18710.72641643526,18708.55666980497,18742.69254394784
FBgn0062413,2872.658043111564,2874.190016268266,2939.140569285373
FBgn0025702,15666.92365192941,15668.63459429726,15729.19694935191
FBgn0003380,6834.192081447625,6835.581148973927,6840.306809773769
FBgn0029906,9882.59099034229,9883.03559788527,9898.905659857655
FBgn0023537,8840.674604933742,8842.655006587358,8855.653131593534
FBgn0029752,1916.590211392649,1918.39651479852,2022.391490665753
FBgn0263606,6111.753764834404,6110.057524502004,6157.733772564596
FBgn0058439,5134.473892774905,5136.343902180665,5154.90600920335
FBgn0038690,3691.908356440953,3693.775872651077,3771.2936331439
FBgn0015075,14898.5149205618,14896.06031260232,14895.70469117416
FBgn0262737,7298.46064644771,7300.118533474229,7340.814868634552
FBgn0051646,9050.785380609432,9051.14143583741,9097.571167436368
FBgn0031633,6703.696870609136,6705.464333417413,6750.433413403039
FBgn0041241,10799.86047109724,10801.06689742111,10847.63775459199
FBgn0259219,8356.405786455825,8356.246192597284,8380.623043442609
FBgn0031589,10722.01818171463,10722.4125538477,10757.69538416798
FBgn0037849,7204.862801827591,7205.375343464734,7238.660332232475
FBgn0026238,3882.735508441883,3884.703142525497,3938.369625809175
FBgn0038238,4135.079224910881,4136.620164279712,4194.864585487389
FBgn0261816,2015.415775445516,2016.878281903631,2105.437632165036
